url;file;result;test
http://sources.freertr.org/cfg/conn-hsrp.tst;conn-hsrp.tst;success;hsrp over ethernet
http://sources.freertr.org/cfg/conn-icmp01.tst;conn-icmp01.tst;success;icmptunnel over ipv4
http://sources.freertr.org/cfg/conn-icmp02.tst;conn-icmp02.tst;success;icmptunnel over ipv6
http://sources.freertr.org/cfg/conn-icmp03.tst;conn-icmp03.tst;success;icmptunnel over icmptunnel
http://sources.freertr.org/cfg/conn-icmp04.tst;conn-icmp04.tst;success;icmptunnel over loopback
http://sources.freertr.org/cfg/conn-infini.tst;conn-infini.tst;success;infini encapsulation
http://sources.freertr.org/cfg/conn-ipcomp01.tst;conn-ipcomp01.tst;success;ipcomp over ipv4
http://sources.freertr.org/cfg/conn-ipcomp02.tst;conn-ipcomp02.tst;success;ipcomp over ipv6
http://sources.freertr.org/cfg/conn-ipcomp03.tst;conn-ipcomp03.tst;success;ipcomp over ipcomp
http://sources.freertr.org/cfg/conn-ipcomp04.tst;conn-ipcomp04.tst;success;ipcomp over loopback
http://sources.freertr.org/cfg/conn-ipenc01.tst;conn-ipenc01.tst;success;ipenc over ipv4
http://sources.freertr.org/cfg/conn-ipenc02.tst;conn-ipenc02.tst;success;ipenc over ipv6
http://sources.freertr.org/cfg/conn-ipenc03.tst;conn-ipenc03.tst;success;ipenc over ipenc
http://sources.freertr.org/cfg/conn-ipenc04.tst;conn-ipenc04.tst;success;ipenc over loopback
http://sources.freertr.org/cfg/conn-ipip01.tst;conn-ipip01.tst;success;ipip over ipv4
http://sources.freertr.org/cfg/conn-ipip02.tst;conn-ipip02.tst;success;ipip over ipv6
http://sources.freertr.org/cfg/conn-ipip03.tst;conn-ipip03.tst;success;ipip over ipip
http://sources.freertr.org/cfg/conn-ipip04.tst;conn-ipip04.tst;success;ipip over loopback
http://sources.freertr.org/cfg/conn-iponly.tst;conn-iponly.tst;success;iponly
http://sources.freertr.org/cfg/conn-isdn.tst;conn-isdn.tst;success;isdn
http://sources.freertr.org/cfg/conn-l2f01.tst;conn-l2f01.tst;success;ppp over l2f
http://sources.freertr.org/cfg/conn-l2f02.tst;conn-l2f02.tst;success;ppp over authenticated l2f
http://sources.freertr.org/cfg/conn-l2tp01.tst;conn-l2tp01.tst;success;ppp over l2tp2
http://sources.freertr.org/cfg/conn-l2tp02.tst;conn-l2tp02.tst;success;ppp over l2tp3 server
http://sources.freertr.org/cfg/conn-l2tp03.tst;conn-l2tp03.tst;success;ppp over l2tp3
http://sources.freertr.org/cfg/conn-l2tp04.tst;conn-l2tp04.tst;success;hdlc over l2tp3
http://sources.freertr.org/cfg/conn-l2tp05.tst;conn-l2tp05.tst;success;lapb over l2tp3
http://sources.freertr.org/cfg/conn-l2tp06.tst;conn-l2tp06.tst;success;framerelay over l2tp3
http://sources.freertr.org/cfg/conn-l2tp07.tst;conn-l2tp07.tst;success;atmdxi over l2tp3
http://sources.freertr.org/cfg/conn-l2tp08.tst;conn-l2tp08.tst;success;isdn over l2tp3
http://sources.freertr.org/cfg/conn-l2tp09.tst;conn-l2tp09.tst;success;sep over l2tp3
http://sources.freertr.org/cfg/conn-l2tp10.tst;conn-l2tp10.tst;success;port mode ppp over l2tp3
http://sources.freertr.org/cfg/conn-l2tp11.tst;conn-l2tp11.tst;success;ethernet over l2tp3
http://sources.freertr.org/cfg/conn-l2tp12.tst;conn-l2tp12.tst;success;vlan over l2tp3
http://sources.freertr.org/cfg/conn-l2tp13.tst;conn-l2tp13.tst;success;multipoint ethernet over l2tp3
